dist,population,eucl_dist_median,transit_dist_median,transit_dura_median,driving_dist_median,driving_dura_median,eucl_dist_mean,transit_dist_mean,transit_dura_mean,driving_dist_mean,driving_dura_mean,eucl_dist_ci,transit_dist_ci,transit_dura_ci,driving_dist_ci,driving_dura_ci
20.5,29425,6260.333333333333,10410.30283235659,3485.070864804942,9398.957144767479,1909.3333333333333,8741.000169923533,12972.777437332647,3635.220367981228,12444.707675086778,2112.7121416493305,79.91155219742161,106.76626472671205,15.752719011613417,105.32133731910106,15.048614097950923
21.5,31221,4850.9,7831.158299950264,3140.0,7307.0,1386.0,7883.852439063451,11537.735839794392,3449.2923656071393,11106.940821696322,1870.1237929236984,79.61646528242964,103.82144998603843,15.436040991274748,101.61509495144756,14.334256375816075
22.5,22149,5148.166666666667,8136.666666666667,3262.0,7408.0,1469.3333333333333,8017.3801526028265,11896.469156611765,3547.9463439913907,11259.593513726302,1866.7682443365463,95.64381538997671,127.40412465117593,18.59781685225105,123.06562783243069,16.870990158580952
23.5,21240,6076.0,9084.0,3241.0,8931.0,1553.5812396978158,8557.749858757063,12408.081558867922,3493.294354998276,11854.31026184869,1925.2386209386423,98.78875728825032,130.2272973716938,17.72180096161734,123.31709249128951,16.96588353666917
24.5,26024,5569.833333333334,8788.0,3243.669083780731,8133.471255369402,1415.0,8311.823701198893,12148.673728550539,3541.5986475948166,11462.677439281139,1853.3083858745724,90.67729308431466,119.85573750047888,17.748087192102876,114.01855631568905,15.62915435424526
25.5,16114,5172.102564102564,8273.781080415121,3138.3333333333335,7454.0,1281.0247289129206,8482.180774481818,12276.392912361527,3507.046363100418,11685.523614006208,1802.5258591350714,123.30556485387805,159.3836929716789,22.5161777151745,153.38116209690904,20.54058901507513
26.5,9945,4705.75,7846.553551699941,3142.406943938264,7289.0,1307.6666666666667,8387.366013071896,12332.412998806129,3519.1952883945773,11777.827613197302,1787.604823576242,159.53038068448924,208.529187154986,28.60491279085812,201.06348789572908,26.01884203589033
27.5,12528,6708.6,10318.146067922155,3321.6193690110103,9780.0,1564.0623088126088,9344.72637292465,13719.353031131712,3600.469043037534,13366.495046901766,1972.577221788555,142.08721118419285,190.84524567708215,25.303327356351875,186.96936794525672,24.245137614394874
28.5,9221,4884.818181818182,8061.0,2863.3333333333335,7284.587050257429,1188.0,8566.80815529769,12675.47372702596,3251.191549554049,12378.479093102924,1821.9110984407428,168.52605648668126,228.36436843597016,28.990781129434698,225.22676257765005,28.80620528415775
29.5,7526,3541.5,5751.0,2708.7033823603956,5446.0,1033.1530993272822,7529.68429444592,11151.09786097885,3256.5763000580696,10733.833306947288,1602.4090415555831,182.7270990513635,242.22524598437585,33.013228241980066,236.90671783770014,29.48296107194677
30.5,6475,5904.7,9505.721825979237,3208.355489010437,8793.125906021814,1329.0,8990.2955984556,13227.38048921299,3517.2720987377625,12819.30276707258,1841.0522524145827,203.12546570832973,269.03912775020547,35.073628003683424,262.4677472065194,32.7914832177114
31.5,7189,3553.0,6278.0,2758.310575013904,6016.0,994.6666666666666,6714.873695924329,10260.574101400627,3180.299692431474,9784.317805345385,1461.5491348878015,163.54875508528363,218.93499754736223,31.85588412052874,214.27639323924708,26.84961728120123
32.5,6701,3292.181818181818,5439.0,2563.3333333333335,5193.0,925.0,6146.939262796597,9412.239813742264,2989.5676805497064,8921.599173141916,1364.2717315616262,166.9950823924148,224.75607197811055,32.546350036912415,219.78565988483328,27.416622740657775
33.5,8955,3757.6666666666665,6039.0,2580.8475561336945,5549.0,919.3333333333334,7069.062534896706,10421.264857962087,3051.144748183311,9900.787528440407,1436.930473021601,160.94077059213063,210.58909523133102,29.04662432492885,208.5459541840109,25.384690765670264
34.5,4124,3413.375,5795.0,2602.5727400131145,5348.0,865.6666666666666,6522.884093113482,9860.883110459004,3084.0453273844964,9291.221846238584,1369.888543199729,221.8656322232394,296.0923374934416,40.60846988482438,292.89413829411944,36.22231497539486
35.5,4562,3221.5,5324.0,2494.355289920074,4751.5,875.1666666666667,6325.886453309951,9549.128118500848,3020.020602243258,9011.67504281341,1332.983002093353,203.10377823086614,279.83364095806485,38.773918689977705,266.35704614465635,32.63206208563378
36.5,7800,3486.25,5784.74507820209,2484.6666666666665,5157.078957565416,911.7433205659145,6132.376025641026,9349.396499082777,2948.0232546087727,8555.908886597475,1278.5884805245262,153.42231306886183,211.7664690976549,28.804535760439745,195.8147364943037,23.9321475483494
37.5,5840,2865.25,4879.0,2535.0,4435.0,856.6666666666666,6380.253595890411,9544.357679831533,3001.495335419757,8863.858483343529,1357.686623429426,193.88274014288154,260.1580226373274,36.45546686121379,247.0376226469116,29.721429413316724
38.5,4487,2862.25,4851.0,2417.6666666666665,4243.0,823.3333333333334,6300.181635836862,9347.760314423589,2889.840587502485,8753.164560784422,1293.6496922722336,220.02415678564793,294.887149186742,41.487369003354615,279.25720187610665,33.57310884528019
39.5,2395,3701.6666666666665,6459.0,2710.6666666666665,5785.0,943.3333333333334,6744.487682672235,10153.325732493737,3166.375900360616,9637.901126995315,1374.6456460889626,284.81281702142655,378.87644962430056,52.07349227442511,365.8585199441362,44.588198036877834
40.5,2805,3482.8333333333335,5945.0,2551.6666666666665,5724.0,757.3953711576223,5898.662032085562,8972.028480364246,2952.030674507517,8410.578309699771,1214.841744763125,227.84065336814848,301.90537172252783,43.68395520525619,287.37426289284394,37.48184689965451
41.5,2254,3443.0,6111.068815175823,2689.798946450338,5368.676819487644,849.7709330746452,6348.335403726708,9497.994769632845,3030.8194898026354,8881.903527439781,1296.6928790518257,266.21457988449816,356.0334362466881,51.670224498724764,339.57779486315843,43.63550462482331
42.5,3334,3125.9,5546.0,2563.3333333333335,4802.5,783.5708739181007,6009.251349730054,9013.001426257797,2999.3465129585925,8297.568153223921,1222.0465762723366,218.72375889036448,287.92333650483374,41.97123262545761,273.2125752805039,33.97675165998083
43.5,1728,4575.0,7566.447942722989,2855.6666666666665,7243.5,1079.1666666666667,7122.741319444444,10457.871933043427,3141.81396752946,9878.267591312238,1401.1336031751387,319.40228670959914,421.9408210190325,60.72880619609617,398.9171311645666,50.35348579573088
44.5,1314,4313.0,6836.844969089089,2864.158501113544,6133.952693353283,1001.5674622576473,7536.615677321157,10808.208668090021,3219.7070339570796,10220.627440768143,1460.5779659396237,410.61675897577555,524.8784941670838,71.97255486585497,510.3475470788621,64.28274880919771
45.5,1167,4560.0,6813.0,2868.3333333333335,6318.0,956.1382462204645,7192.834618680377,10568.822368054976,3167.6198754297816,10007.001397758255,1436.8223822519894,405.11734719448356,532.5358387047681,75.06723110641545,516.0743998794462,68.14638657864204
46.5,1546,4029.625,6106.0,2726.3333333333335,5692.134528685669,840.9389796527322,6944.754851228978,10108.976502765787,3200.130558321664,9527.76535530571,1344.8456543913887,358.17116573525624,463.2494904536487,63.250795104322066,450.7256201986073,56.9097931002193
47.5,954,4781.0,7755.281702041149,2846.350458749982,6949.287645566717,949.773382327339,7036.040880503145,10432.263511007961,3161.243665978304,9812.21406830102,1355.4384443205747,438.4401572780433,574.1322324023286,83.25443469022046,551.2908456180196,72.04222894917557
48.5,1410,3767.7272727272725,5915.0,2476.7782296101786,5334.014949165012,756.4626631939518,5244.104255319149,8030.513543796249,2839.801955229261,7496.920233061009,1104.692745377622,278.2482495607295,372.2552957949811,56.33907902713909,367.11043781645424,46.50015803337357
49.5,1520,2631.5555555555557,4534.0,2411.3333333333335,4247.0,744.3333333333334,5047.379605263158,7757.2325535331265,2790.3490697718876,7420.125164145677,1104.5137171331776,294.30529381081556,387.3516802061373,57.27302894128253,372.92596901991925,46.27400463510412
50.5,2171,2465.3333333333335,4459.0,2395.7063823788376,4111.0,707.2977327730221,4631.732842008291,7099.574317199278,2682.272380170279,6943.899361622148,1016.6667388782801,247.23619616712006,313.47523321333927,45.62473174982716,309.5438457310419,33.25043802429532
51.5,1859,2202.0,3936.0,2373.8073674401166,3432.0,690.7234218771333,4550.305540613233,7022.9464643495885,2593.7024604398716,6562.683343098495,978.2535086420047,266.9664130685006,350.76796602087813,50.63052046848941,337.8899623985169,38.857603044711
52.5,1120,3120.720394736842,4858.333333333333,2433.0,4650.0,708.4920002454418,5893.500892857143,8816.742973146294,2875.563100127778,8387.29795674946,1188.2760963543776,433.70544029083334,562.3772759054294,76.69378873684441,546.0472099238298,64.22422198650456
53.5,1360,3965.5714285714284,6427.77113688343,2583.0,5853.0,771.6666666666666,5715.997058823529,8684.04738734793,2901.8417567459664,8101.44305731926,1110.234138459073,332.7134412168352,435.9283628729711,63.71531877311999,419.0366307862087,53.348496085893046
54.5,456,3107.25,5449.952718611192,2637.072657484554,4848.0,812.8651599862105,6629.370614035088,10400.57853587782,3223.209018454458,9488.87475053533,1390.4701801291665,713.2932061009036,977.3399781402065,135.30251842435464,921.6488475279536,113.00050437313298
55.5,929,2474.266666666667,4027.0,2250.6666666666665,3698.0,529.6666666666666,3884.2454251883746,6107.8421451594695,2350.738135720943,5625.084150844868,809.0854402045903,307.1373447215232,414.1542202788948,66.43092533901135,398.62902739595916,55.09055360612373
56.5,516,2622.6666666666665,5017.333333333333,2549.0,3923.0,730.8751049362663,4786.207364341085,7529.594379095584,2803.8242311558947,6877.315189764704,1058.8844072537806,468.6894120342144,630.3829879334827,86.57244883574707,612.8354735872038,79.52603040089433
57.5,400,3108.916666666667,4884.758775364802,2635.1198319673026,4815.0,734.2829591457105,5046.5125,7958.378108041241,2929.7995085690036,7473.746191293018,1094.6020000304763,490.9710574658624,660.5140978442921,96.0145623891529,621.0683228423851,80.61296387774235
58.5,655,2855.3,5194.0,2702.0,4330.0,713.0,5121.545038167939,8129.955739086675,2991.4615030549057,7308.542982513102,1081.9056987531683,434.10072268203527,579.4317669565395,88.84500778105975,558.6565187352825,76.73385993211036
59.5,238,2618.0,4733.74361399951,2638.4152250276643,4512.571537943512,817.1057505550054,4708.457983193277,7454.927177871248,2860.8841266766203,7031.873319801704,1138.968495028587,756.7254080899638,1003.8443823956317,138.27128524445405,961.070502864603,127.66749498777047
60.5,472,2836.3333333333335,5104.465271525696,2693.419810430242,4692.403124293314,744.6126028389288,4396.213983050848,7142.830590655181,2844.591882748731,6443.026147284977,951.8316328975712,390.37511099457447,523.8639524637655,80.81903766025961,490.7336144737748,62.63041003861333
